id,publishedAt,channelId,title,channelTitle,tags,dimension,description,viewCount,likeCount,commentCount
59Bl3uUd4Zk,2023-09-16T10:04:00Z,UCW2VpyLcDYZghyejDI7jzgA,[Review Phim] Tổng Tài Lạnh Lùng Đem Lòng Yêu Cô Nhân Viên Thực Tập Và Cái Kết,Chích Kừn Review Phim,"['review phim', 'tóm tắt phim', 'review phim bộ', 'review phim hàn', 'review phim hay', 'review phim nhanh', 'review phim mới']",PT1H2M11S,[Review Phim] Tổng Tài Lạnh Lùng Đem Lòng Yêu Cô Nhân Viên Thực Tập Và Cái Kết | Tóm Tắt Phim Hàn Hay 2023 ...,966262,10264,82
E8ybYM_XckI,2023-10-15T10:05:49Z,UCW2VpyLcDYZghyejDI7jzgA,[Review Phim] Cô Gái Có Khả Năng Siêu Nhiên Nghe Thấy Những Lời Nói dối,Chích Kừn Review Phim,"['review phim', 'tóm tắt phim', 'review phim bộ', 'review phim hàn', 'review phim hay', 'review phim nhanh', 'review phim mới', 'review phim ngôn tình']",PT1H30M57S,[Review Phim] Cô Gái Có Khả Năng Siêu Nhiên Nghe Thấy Những Lời Nói dối | Tóm Tắt Phim Hàn Hay 2023 Đăng Ký Kênh: ...,950897,11528,130
ASJ1VA2o21Y,2023-09-27T09:05:42Z,UCW2VpyLcDYZghyejDI7jzgA,[Review Phim] Cô Nàng Vịt Hoá Thiên Nga Lột Xác Ngoạn Mục Chỉ Sau 1 Đêm Và Cái Kết,Chích Kừn Review Phim,"['review phim', 'tóm tắt phim', 'review phim bộ', 'review phim hàn', 'review phim hay', 'review phim nhanh', 'review phim mới', 'review phim ngôn tình']",PT1H41M5S,[Review Phim] Cô Nàng Vịt Hoá Thiên Nga Lột Xác Ngoạn Mục Chỉ Sau 1 Đêm Và Cái Kết | Tóm Tắt Phim Hàn Hay 2023 Đăng ...,906113,10059,61
XX97MqNsNnc,2023-09-29T09:03:29Z,UCW2VpyLcDYZghyejDI7jzgA,[Review Phim] Đã Mê Trai Lại Còn Có Khả Năng Ngưng Đọng Thời Gian Thì Sẽ Như Thế Nào,Chích Kừn Review Phim,"['review phim', 'tóm tắt phim', 'review phim bộ', 'review phim hàn', 'review phim hay', 'review phim nhanh', 'review phim mới', 'review phim ngôn tình']",PT1H34M53S,[Review Phim] Đã Mê Trai Lại Còn Có Khả Năng Ngưng Đọng Thời Gian Thì Sẽ Như Thế Nào | Tóm Tắt Phim Hàn Hay 2023 ...,816939,9500,76
va8f63dihpk,2023-09-12T10:00:44Z,UCW2VpyLcDYZghyejDI7jzgA,[Review Phim] Từ Kẻ Vô Dụng Trở Thành Thuật Sư Mạnh Nhất Hàn Quốc,Chích Kừn Review Phim,"['review phim', 'tóm tắt phim', 'review phim bộ', 'review phim hàn', 'review phim hay', 'review phim nhanh', 'review phim mới']",PT2H54M12S,[Review Phim] Từ Kẻ Vô Dụng Trở Thành Thuật Sư Mạnh Nhất Hàn Quốc | Tóm Tắt Phim Hàn Hay 2023 review phim hoàn hồn ...,782559,10215,191
3pQ7lUB8Ons,2023-10-03T04:00:26Z,UCW2VpyLcDYZghyejDI7jzgA,[Review Phim] Cô Gái Sở Hữu Khả Năng Tiêu Diệt Mục Tiêu Trong Vòng 3 Giây,Chích Kừn Review Phim,"['review phim', 'tóm tắt phim', 'review phim bộ', 'review phim hàn', 'review phim hay', 'review phim nhanh', 'review phim mới', 'review phim ngôn tình']",PT1H30M48S,[Review Phim] Cô Gái Sở Hữu Khả Năng Tiêu Diệt Mục Tiêu Trong Vòng 3 Giây | Tóm Tắt Phim Hàn Hay 2023 Đăng Ký Kênh: ...,622543,8452,51
17ybOECX5-0,2023-10-12T09:03:22Z,UCW2VpyLcDYZghyejDI7jzgA,[Review Phim] Cô Nàng Lọ Lem Xui Xẻo Nhất Năm Lại May Mắn Húp Được Tổng Tài Soái Ca,Chích Kừn Review Phim,"['review phim', 'tóm tắt phim', 'review phim bộ', 'review phim hàn', 'review phim hay', 'review phim nhanh', 'review phim mới', 'review phim ngôn tình']",PT1H14M,[Review Phim] Cô Gái Xấu Xí Hoá Thiên Nga Tán Đổ Tổng Tài Soái Ca | Tóm Tắt Phim Hàn Hay 2023 Đăng Ký Kênh: ...,601370,11473,74
B6h3Dlt3wVA,2023-03-31T08:33:42Z,UCeYTfGpNCmVhlxjQxBDrGPA,GIANT Gummy Worm #shorts,Mr DegrEE,"['How to Make', 'gummy', 'jelly', 'idea', 'food', 'hacks', 'life hacks', 'shorts', 'mr degree', 'mariana', 'cool', 'trick', 'jail', 'prison', 'funny']",PT42S,Gummy Worm Hack! Thank you for watching. Subscribe to Mr Degree Music: https://player.epidemicsound.com.,419846495,8515321,6465
pYQCSRB0xVo,2023-02-24T08:28:51Z,UCeYTfGpNCmVhlxjQxBDrGPA,GENIUS FOOD HACKS 🎂🍰 #shorts,Mr DegrEE,"['jail', 'prison', 'funny', 'food', 'cake', 'hacks', 'mr degree', 'diy', 'shorts', 'mariana', 'genius', 'cool', 'idea', 'trick', 'Cake Decoration']",PT43S,So Yummy Chocolate Cake Decorating Ideas! Thank you for watching. Subscribe to Mr Degree Music: ...,329603120,7410150,8599
CTEJSS-0vwg,2023-04-27T07:52:20Z,UCeYTfGpNCmVhlxjQxBDrGPA,Gummy Bear (part 2) #shorts,Mr DegrEE,"['How to Make', 'gummy', 'jelly', 'ice cream', 'idea', 'food', 'hacks', 'life hacks', 'shorts', 'mr degree', 'mariana', 'cool', 'trick', 'jail', 'prison', 'funny']",PT38S,Gummy Bear Hack! How to Make Gummy Ice Cream Thank you for watching. Subscribe to Mr Degree Music: ...,233175015,4096920,2780
mFk-SRSqmFs,2023-05-25T07:40:51Z,UCeYTfGpNCmVhlxjQxBDrGPA,GENIUS FOOD HACKS 🍫 #shorts,Mr DegrEE,"['jail', 'prison', 'funny', 'food', 'chocolate', 'Milka', 'hacks', 'life hacks', 'mr degree', 'shorts', 'mariana', 'idea', 'trick']",PT55S,Chocolate hack! Thank you for watching. Subscribe to Mr Degree Music: https://epidemicsound.com.,216561449,4677252,2783
6DqIxK6hlwU,2023-06-18T08:18:30Z,UCeYTfGpNCmVhlxjQxBDrGPA,GIANT Gummy Haribo #shorts,Mr DegrEE,"['How to Make', 'gummy', 'haribo', 'idea', 'food', 'hacks', 'life hacks', 'shorts', 'mr degree', 'mariana', 'cool', 'trick', 'jail', 'prison', 'funny']",PT49S,Gummy Haribo Hack! Thank you for watching. Subscribe to Mr Degree Music: https://epidemicsound.com.,200653858,4577565,1995
MFQbE61SM7w,2023-01-17T09:32:48Z,UCeYTfGpNCmVhlxjQxBDrGPA,Cool hair prank 😂 #shorts,Mr DegrEE,"['funny', 'hair', 'prank', 'pranks', 'school', 'mariana', 'mr degree', 'shorts', 'girl', 'cool', 'best', 'trick', 'idea']",PT30S,Prank On My GirlFriend   Watch Till end #shorts by Mr Degree #prank #shorts #shortsvideo Music: ...,193630593,3552655,2596
GdEXBLLUACU,2023-03-24T11:01:36Z,UCeYTfGpNCmVhlxjQxBDrGPA,Giant Edible lipstick 💄 Sneak Food Into Class #shorts,Mr DegrEE,"['edible', 'lipstick', 'makeup', 'how to sneak', 'sneak', 'food', 'candy', 'mariana', 'shorts', 'funny', 'idea', 'mr degree', 'diy', 'hacks', 'trick', 'life hacks']",PT26S,Thank you for watching. Subscribe to Mr Degree Music: https://epidemicsound.com.,191565203,3801737,1899
SFBrKYZbRYo,2023-05-04T09:12:17Z,UCeYTfGpNCmVhlxjQxBDrGPA,Skitlles Hack #shorts,Mr DegrEE,"['How to Make', 'gummy', 'jelly', 'Skitlles', 'idea', 'food', 'hacks', 'life hacks', 'shorts', 'mr degree', 'mariana', 'cool', 'trick', 'jail', 'prison', 'funny', 'candy']",PT1M,How to Make Gummy Life Hacks! Thank you for watching. Subscribe to Mr Degree Music: https://epidemicsound.com.,177831170,4195696,2349
G46nFkts0p8,2023-02-08T07:51:52Z,UCeYTfGpNCmVhlxjQxBDrGPA,Edible lipstick 💄 Sneak Food Into Class #shorts,Mr DegrEE,"['edible', 'lipstick', 'makeup', 'how to sneak', 'sneak', 'food', 'candy', 'mariana', 'shorts', 'funny', 'idea', 'mr degree', 'diy', 'hacks', 'trick', 'life hacks']",PT30S,Thank you for watching. Subscribe to Mr Degree Music: https://player.epidemicsound.com.,161253952,3113969,2172
9G3LNGrd7p0,2023-08-03T05:51:29Z,UCeYTfGpNCmVhlxjQxBDrGPA,How to Sneak Makeup 💄 #shorts,Mr DegrEE,"['how to sneak', 'makeup', 'lipstick', 'school', 'class', 'mariana', 'shorts', 'funny', 'idea', 'mr degree']",PT34S,Thank you for watching. Subscribe to Mr Degree Music: https://epidemicsound.com.,154606889,2570152,1797
8I2rZ5WOhts,2022-05-24T11:05:34Z,UCfj-5D-yEQT68XMUHI1NaqQ,Hướng dẫn giả vờ bị ốm để được nghỉ học | NING,Ninh Công Hoàng,"['tiktok', 'ning', 'hoangcongning', 'tại sao bạn không nên ngủ', 'tại sao bạn không nên ăn', 'tại sao', 'lý do bạn không nên ngủ', 'lý do bạn không nên ăn', 'tại sao bạn không nên chết', 'nếu bạn', 'điều gì', 'điều gì sẽ xảy ra', 'sự thật', 'cách', 'hướng dẫn', 'bí ẩn', 'lớp học', 'đỉnh cao', 'welax', 'ninh công hoàng', 'ninh công hoàng quỷ ám', 'ninh cong hoang', 'hoang cong ninh', 'hoàng công ninh', 'ning tiktok', 'ning cong hoang tiktok', 'hài hước', 'tiktok ninh cong hoang']",PT51S,Kết nối với mình qua: TikTok: https://www.tiktok.com/@hoangcongning Instagram: ...,7474474,410587,2128
gtX5ZhJBAkk,2022-08-12T11:13:52Z,UCfj-5D-yEQT68XMUHI1NaqQ,Điều gì sẽ xảy ra nếu mọi thứ bị đảo ngược? | NING,Ninh Công Hoàng,"['tiktok', 'ning', 'hoangcongning', 'tại sao bạn không nên ngủ', 'tại sao bạn không nên ăn', 'tại sao', 'lý do bạn không nên ngủ', 'lý do bạn không nên ăn', 'tại sao bạn không nên chết', 'nếu bạn', 'điều gì', 'điều gì sẽ xảy ra', 'sự thật', 'cách', 'hướng dẫn', 'bí ẩn', 'lớp học', 'đỉnh cao', 'welax', 'ninh công hoàng', 'ninh công hoàng quỷ ám', 'ninh cong hoang', 'hoang cong ninh', 'hoàng công ninh', 'ning tiktok', 'ning cong hoang tiktok', 'hài hước', 'tiktok ninh cong hoang']",PT58S,Kết nối với mình qua: TikTok: https://www.tiktok.com/@hoangcongning Instagram: ...,7143107,356736,949
anIBrm3b9n4,2022-11-07T11:00:02Z,UCfj-5D-yEQT68XMUHI1NaqQ,Cuộc sống của chúng ta sẽ như thế nào nếu Cái Chổi 🧹 không tồn tại? | NING,Ninh Công Hoàng,"['ninh công hoàng', 'hoàng công ninh', 'ninh công hoàng quỷ ám', 'ninh cong hoang', 'tiktok ninh cong hoang', 'hoang cong ninh', 'ning cong hoang tiktok', 'công bằng', 'hướng dẫn', 'lý do bạn không nên ngủ', 'tại sao bạn không nên ngủ', 'bất công', 'lý do bạn không nên ăn', 'tại sao bạn không nên ăn', 'tại sao bạn không nên chết', 'không tờ giấy nào có 1 mặt', 'đỉnh cao', 'học sinh', 'những sự thật', 'bí kíp sinh tồn', 'thế giới ngược', 'trường người ta', 'nếu bạn luôn gặp may', 'Tại sao bạn không nên ngủ?']",PT51S,Kết nối với mình qua: TikTok: https://www.tiktok.com/@hoangcongning Instagram: ...,6880745,209194,966
pvMPvOj_g5g,2022-07-09T12:13:13Z,UCfj-5D-yEQT68XMUHI1NaqQ,Tại sao bạn không nên đi ngủ sớm? | NING,Ninh Công Hoàng,"['tiktok', 'ning', 'hoangcongning', 'tại sao bạn không nên ngủ', 'tại sao bạn không nên ăn', 'tại sao', 'lý do bạn không nên ngủ', 'lý do bạn không nên ăn', 'tại sao bạn không nên chết', 'nếu bạn', 'điều gì', 'điều gì sẽ xảy ra', 'sự thật', 'cách', 'hướng dẫn', 'bí ẩn', 'lớp học', 'đỉnh cao', 'welax', 'ninh công hoàng', 'ninh công hoàng quỷ ám', 'ninh cong hoang', 'hoang cong ninh', 'hoàng công ninh', 'ning tiktok', 'ning cong hoang tiktok', 'hài hước', 'tiktok ninh cong hoang']",PT54S,Kết nối với mình qua: TikTok: https://www.tiktok.com/@hoangcongning Instagram: ...,6425500,344826,1166
RWH5o5Li7i4,2023-01-02T11:00:21Z,UCfj-5D-yEQT68XMUHI1NaqQ,Cuộc sống của chúng ta sẽ như thế nào nếu Giày và Dép không tồn tại? | NING,Ninh Công Hoàng,"['ninh công hoàng', 'hoàng công ninh', 'ninh công hoàng quỷ ám', 'ninh cong hoang', 'tiktok ninh cong hoang', 'hoang cong ninh', 'ning cong hoang tiktok', 'công bằng', 'bất công', 'hướng dẫn', 'lý do bạn không nên ngủ', 'tại sao bạn không nên ngủ', 'lý do bạn không nên ăn', 'tại sao bạn không nên ăn', 'tại sao bạn không nên chết', 'không tờ giấy nào có 1 mặt', 'tại sao bạn không nên ngủ?', 'hoangcongning', 'ning', 'ning tiktok', 'đỉnh cao', 'học sinh', 'những sự thật', 'bí kíp sinh tồn', 'thế giới ngược']",PT53S,Kết nối với mình qua: TikTok: https://www.tiktok.com/@hoangcongning Instagram: ...,5736699,181861,325
vGI8aLr1oBg,2022-06-21T11:03:59Z,UCfj-5D-yEQT68XMUHI1NaqQ,Hướng dẫn giả vờ làm hỏng điện thoại | NING,Ninh Công Hoàng,"['tiktok', 'ning', 'hoangcongning', 'tại sao bạn không nên ngủ', 'tại sao bạn không nên ăn', 'tại sao', 'lý do bạn không nên ngủ', 'lý do bạn không nên ăn', 'tại sao bạn không nên chết', 'nếu bạn', 'điều gì', 'điều gì sẽ xảy ra', 'sự thật', 'cách', 'hướng dẫn', 'bí ẩn', 'lớp học', 'đỉnh cao', 'welax', 'ninh công hoàng', 'ninh công hoàng quỷ ám', 'ninh cong hoang', 'hoang cong ninh', 'hoàng công ninh', 'ning tiktok', 'ning cong hoang tiktok', 'hài hước', 'tiktok ninh cong hoang']",PT55S,Kết nối với mình qua: TikTok: https://www.tiktok.com/@hoangcongning Instagram: ...,5430296,306483,677
swTfvIsrRXg,2023-09-19T11:00:49Z,UCfj-5D-yEQT68XMUHI1NaqQ,Vì sao không nên ăn trong giờ Ra Chơi? | NING #shorts #ning #ninhconghoang #tiktok #haihuoc,Ninh Công Hoàng,"['tiktok', 'ning', 'hoangcongning', 'lớp học', 'ninh công hoàng', 'ninh công hoàng quỷ ám', 'ninh cong hoang', 'hoang cong ninh', 'hoàng công ninh', 'ning tiktok', 'ning cong hoang tiktok', 'hài hước', 'tiktok ninh cong hoang', 'học đường', 'thử thách ninh công hoàng', 'ninh công hoàng tiktok', 'hài hước ninh công hoàng', 'ningning', 'ning ning shorts', 'ning shorts', 'ning công hoàng cưới ???', 'chuyện gì xảy ra nếu', 'không phải học', 'ú oà dám ăn trong giờ văn', 'tại sao không nên ăn trong giờ văn', 'ăn trong giờ ra chơi']",PT1M,Cảm ơn mọi người đã ghé qua và thăm thú các tác phẩm của mình Đừng quên đăng ký ủng hộ mình nhaaa: ...,5198572,126183,804
foC6EADQvew,2022-06-09T11:07:24Z,UCfj-5D-yEQT68XMUHI1NaqQ,Hướng dẫn giả vờ bị quỷ ám | NING,Ninh Công Hoàng,"['tiktok', 'ning', 'hoangcongning', 'tại sao bạn không nên ngủ', 'tại sao bạn không nên ăn', 'tại sao', 'lý do bạn không nên ngủ', 'lý do bạn không nên ăn', 'tại sao bạn không nên chết', 'nếu bạn', 'điều gì', 'điều gì sẽ xảy ra', 'sự thật', 'cách', 'hướng dẫn', 'bí ẩn', 'lớp học', 'đỉnh cao', 'welax', 'ninh công hoàng', 'ninh công hoàng quỷ ám', 'ninh cong hoang', 'hoang cong ninh', 'hoàng công ninh', 'ning tiktok', 'ning cong hoang tiktok', 'hài hước', 'tiktok ninh cong hoang']",PT54S,Kết nối với mình qua: TikTok: https://www.tiktok.com/@hoangcongning Instagram: ...,5077922,302832,2484
4IrLuLUyic0,2022-06-24T11:38:48Z,UCfj-5D-yEQT68XMUHI1NaqQ,Hướng dẫn giả vờ học dốt rồi comeback cực mạnh | NING,Ninh Công Hoàng,"['tiktok', 'ning', 'hoangcongning', 'tại sao bạn không nên ngủ', 'tại sao bạn không nên ăn', 'tại sao', 'lý do bạn không nên ngủ', 'lý do bạn không nên ăn', 'tại sao bạn không nên chết', 'nếu bạn', 'điều gì', 'điều gì sẽ xảy ra', 'sự thật', 'cách', 'hướng dẫn', 'bí ẩn', 'lớp học', 'đỉnh cao', 'welax', 'ninh công hoàng', 'ninh công hoàng quỷ ám', 'ninh cong hoang', 'hoang cong ninh', 'hoàng công ninh', 'ning tiktok', 'ning cong hoang tiktok', 'hài hước', 'tiktok ninh cong hoang']",PT50S,Kết nối với mình qua: TikTok: https://www.tiktok.com/@hoangcongning Instagram: ...,4953527,289109,1143
oSZ-v4BpIT0,2022-07-12T12:02:37Z,UCfj-5D-yEQT68XMUHI1NaqQ,Điều gì sẽ xảy ra nếu bạn tiêu mãi không hết tiền? | NING,Ninh Công Hoàng,"['tiktok', 'ning', 'hoangcongning', 'tại sao bạn không nên ngủ', 'tại sao bạn không nên ăn', 'tại sao', 'lý do bạn không nên ngủ', 'lý do bạn không nên ăn', 'tại sao bạn không nên chết', 'nếu bạn', 'điều gì', 'điều gì sẽ xảy ra', 'sự thật', 'cách', 'hướng dẫn', 'bí ẩn', 'lớp học', 'đỉnh cao', 'welax', 'ninh công hoàng', 'ninh công hoàng quỷ ám', 'ninh cong hoang', 'hoang cong ninh', 'hoàng công ninh', 'ning tiktok', 'ning cong hoang tiktok', 'hài hước', 'tiktok ninh cong hoang']",PT58S,Kết nối với mình qua: TikTok: https://www.tiktok.com/@hoangcongning Instagram: ...,4590023,291345,551
5uwqTfbAqaY,2018-09-14T11:58:18Z,UC0jDoh3tVXCaqJ6oTve8ebA,Tâm Ma - Blackbi ft Võ Đình Hiếu ft Elbi [Official MV] || FAPtv,FAPTV,"['FAPtv', 'FAPtivi', 'black bi', 'blackbi', 'tâm ma', 'tam ma', 'ngô kiến huy', 'ngo kien huy', 'only c', 'fap tv', 'fap', 'huynh phuong', 'thái vũ', 'huỳnh phương', 'luxstay', 'omg 3q', 'omg', '3q', 'film học đường', 'ai nói tui yêu anh', 'mv tam ma', 'mv tâm ma', 'mv rap thai vu', 'rap thai vu', 'rap black bi', 'game omg 3q', 'vng', 'game vng', 'phim faptv', 'faptv mv', 'ribi', 'ribi sachi', 'vinh rau']",PT4M44S,FAPTV trân trọng giới thiệu Official MV: Tâm Ma --------------------- Cảm ơn các đơn vị tài trợ: + OMG 3Q VNG - Game đấu tướng ...,49536919,377316,22286
mYlV1ZjKYVM,2019-09-13T13:04:34Z,UC0jDoh3tVXCaqJ6oTve8ebA,FAPtv Cơm Nguội: Tập 205 - Hắc Bạch Công Tử,FAPTV,"['faptv com nguoi', 'faptv', 'fap', 'fap tivi', 'com nguoi', 'faptv tap moi', 'com nguoi tap moi', 'fap tap moi', 'fap tivi tap moi', 'thai vu', 'vinh rau', 'huynh phuong', 'ribi sachi', 'phim hai moi', 'hai moi', 'hai faptv', 'cơm nguội tập 205', 'faptv tập 205', 'faptv tap moi nhat', 'com nguoi moi nhat', 'cơm nguội', 'fap tv', 'tap 205 faptv', 'com nguoi 205', 'faptv 205', 'faptv cơm nguội', 'faptv cơm nguội mới nhất', 'faptivi', 'hac bach cong tu', 'hắc bạch công tử', 'hac cong tu', 'hắc công tử', 'bạch công tử', 'bach cong tu']",PT53M40S,FAPtv Cơm Nguội: Tập 205 - Hắc Bạch Công Tử #faptv #comnguoi #haifaptv #thaivu #vinhrau #huynhphuong ----- Hạt hướng ...,45490732,382609,12047
lWUN6-2YZlc,2017-04-13T12:04:19Z,UC0jDoh3tVXCaqJ6oTve8ebA,FAPtv Cơm Nguội: Tập 112 - Bạn Gái Tôi Là Cao Thủ,FAPTV,"['com nguoi', 'FAPtv', 'FAPtivi', 'cơm nguội', 'fap', 'faptv cơm nguội', 'faptv com nguoi', 'fap tv', 'phim hai', 'Thai Vu', 'vinh rau', 'phim hai hay', 'phim hai moi nhat', 'Ribi Sachi', 'phim hai viet nam', 'hai huoc', 'hai moi', 'hai moi nhat', 'hai moi 2015', 'là anh', 'tập', 'phim hoc duong', 'phim hai 2017', 'phim hai moi nhat 2017', 'phim hài mới nhất 2017', 'faptv', 'bạn gái', 'ban gai', 'faptv tap 112', 'faptv tập 112']",PT24M32S,FAPtv Cơm Nguội: Tập 112 - Bạn Gái Tôi Là Cao Thủ là phim hài mới nhất 2017 của FAPtv với sự diễn xuất của Huỳnh Phương ...,40494141,243256,6780
rT3IZOp1gJk,2018-05-31T14:08:44Z,UC0jDoh3tVXCaqJ6oTve8ebA,FAPtv Cơm Nguội: Tập 167 - Quý Tử Đi Học,FAPTV,"['phim hai', 'FAPtv', 'FAPtivi', 'cơm nguội', 'Ribi Sachi', 'Thai Vu', 'vinh rau', 'phim hai hay', 'phim hai moi nhat', 'phim hai viet nam', 'hai huoc', 'hai moi', 'hai moi nhat', 'phim hoc duong', 'quý tử đi học', 'quý tử', 'quy tu di hoc', 'faptv com nguoi', 'faptv cơm nguội', 'fap com nguoi', 'fap', 'fap tv', '30shine', 'cat toc 30shine', '30 shine', 'hai faptv', 'hai com nguoi', 'phim faptv', 'film faptv', 'phim com nguoi', 'film com nguoi', 'ribi', 'huynh phuong']",PT32M14S,FAPtv Cơm Nguội: Tập 167 - Quý Tử Đi Học. Chuyện tình trắc trở vì sự tranh giành của các đồng môn! Chuỗi tóc nam 30Shine ...,37230110,268522,10001
JhO59Hjc-CQ,2018-08-11T06:55:08Z,UC0jDoh3tVXCaqJ6oTve8ebA,FAPtv Cơm Nguội: Tập 176 -  Quán Cafe Bất Ổn: Tình Đồng Chí,FAPTV,"['phim hai', 'FAPtv', 'FAPtivi', 'cơm nguội', 'phim hai hay', 'phim hai moi nhat', 'hai huoc', 'hai moi nhat', 'fap tv', 'film hai', 'film hài', 'com nguoi', 'huynh phuong', 'ribi', 'vinh rau', 'thai vu', 'hai 2019', 'hài 2019', 'quan cafe bat on', 'quán cafe bất ổn', 'free fire', 'fap', 'faptv com nguoi', 'faptv cơm nguội', 'ribi sachi', 'hai hay nhat 2019', 'fap com nguoi', 'fap cafe bat on', 'game free fire', 'hai com nguoi']",PT30M12S,"FAPtv Cơm Nguội: Tập 176 - Sự trở lại của Quán Cafe Bất Ổn: Tình Đồng Chí Chỉ trong ngày 11.08, chơi Free Fire - Trúng Iphone ...",36896472,213942,9167
8hKUPdbw9lY,2017-12-04T12:19:25Z,UC0jDoh3tVXCaqJ6oTve8ebA,FAPtv Cơm Nguội: Tập 141 - Anh Chỉ Thích Nện,FAPTV,"['phim hai', 'FAPtv', 'FAPtivi', 'cơm nguội', 'Ribi Sachi', 'Thai Vu', 'vinh rau', 'phim hai hay', 'phim hai moi nhat', 'phim hai viet nam', 'hai huoc', 'hai moi', 'hai moi nhat', 'hai moi 2019', 'phim hoc duong', 'anh chi thich nen', 'anh chỉ thích nện', 'game nen', 'game nện', 'ngoi sao bo lac', 'ngôi sao bộ lạc', 'fap tv', 'fap', 'faptv com nguoi', 'phim com nguoi', 'film com nguoi', 'hai faptv', 'ribi', 'huỳnh phuong']",PT19M58S,FAPtv Cơm Nguội: Tập 141 - Anh Chỉ Thích Nện Nện Nện Nện! Cùng bạn bè phiêu lưu và khám phá thế giới 360mobi Ngôi Sao ...,36633460,240555,7494
pOnlSqOByMQ,2021-01-22T12:49:55Z,UC0jDoh3tVXCaqJ6oTve8ebA,FAPtv Cơm Nguội: Tập 244 - Chữ Và Nghĩa (Phim hài Tết 2021),FAPTV,"['faptv', 'faptivi', 'cơm nguội', 'cơm nguội tập mới', 'com nguoi tap moi', 'com nguoi tap moi nhat', 'com nguoi', 'com nguoi faptv', 'fap tv', 'fap', 'thai vu', 'huynh phuong', 'huỳnh phương', 'ribi', 'vinh rau', 'com nguoi 244', 'cơm nguội 244', 'ribi sachi', 'tết', 'tết 2021', 'tet 2021', 'faptv com nguoi', 'phim hài tết', 'phim tết', 'hài tết', 'hài tết 2021', 'faptv phim hai', 'minh nhua', 'minh nhựa', 'nhua long thanh', 'nhựa long thành', 'chu nghia', 'chữ nghĩa', 'long thanh', 'long thành', 'phim hai tet', 'hai tet 2021', 'hai tet']",PT1H16M51S,FAPtv Cơm Nguội: Tập 244 - Chữ Và Nghĩa (Phim hài Tết 2021) Mua các sản phẩm của Nhựa Long Thành tại đây: ...,33886161,326915,9202
2CQQY6GBYzQ,2019-04-04T12:16:53Z,UC0jDoh3tVXCaqJ6oTve8ebA,FAPtv Cơm Nguội: Tập 192 - Anh Trai Nuôi,FAPTV,"['phim hai', 'FAPtv', 'FAPtivi', 'cơm nguội', 'Ribi Sachi', 'Thai Vu', 'vinh rau', 'phim hai hay', 'phim hai moi nhat', 'hai moi', 'hai moi nhat', 'com nguoi', 'phim hài', 'film hai', 'hài cơm nguội', 'hai viet nam', 'fap', 'fap tv', 'hai 2019', 'phim hai 2019', 'vinh râu', 'thái vũ', 'faptv com nguoi tap 192', 'faptv 192', 'fap 192', 'com nguoi 192', 'fap 193', 'fap tap moi', 'com nguoi tap moi', 'fap 2019', 'Survival Heroes', 'survival heroes faptv', 'faptv cơm nguội', 'phim hay']",PT35M43S,FAPTV Cơm nguội tập 192 - Anh Trai Nuôi ------------------------- Click ngay: https://shg.onelink.me/h4RD/721ca641 để nhận 1.000 ...,32337314,259116,5974
